  -3.0000000000000000       -3.4373855610295551E-003
  -2.9600000000000000       -3.1987697297135827E-003
  -2.9199999999999999       -2.9707261486843677E-003
  -2.8799999999999999       -2.7533935403603539E-003
  -2.8399999999999999       -2.5468365705899475E-003
  -2.8000000000000003       -2.3510508143672216E-003
  -2.7600000000000002       -2.1659681639456031E-003
  -2.7200000000000002       -1.9914623827946162E-003
  -2.6800000000000002       -1.8273548583614700E-003
  -2.6400000000000001       -1.6734203913677046E-003
  -2.6000000000000001       -1.5293929762125163E-003
  -2.5600000000000001       -1.3949714732351603E-003
  -2.5200000000000000       -1.2698251348577389E-003
  -2.4800000000000000       -1.1535989210793708E-003
  -2.4399999999999999       -1.0459185469590330E-003
  -2.3999999999999999       -9.4639524205143439E-004
  -2.3599999999999999       -8.5463018267927318E-004
  -2.3199999999999998       -7.7021858027163936E-004
  -2.2800000000000002       -6.9275341233980526E-004
  -2.2400000000000002       -6.2182878397030181E-004
  -2.2000000000000002       -5.5704293081654417E-004
  -2.1600000000000001       -4.9800085680148031E-004
  -2.1200000000000001       -4.4431662084205479E-004
  -2.0800000000000001       -3.9561528737542048E-004
  -2.0400000000000000       -3.5153455382894128E-004
  -2.0000000000000000       -3.1172607491829440E-004
  -1.9600000000000000       -2.7585650586112691E-004
  -1.9199999999999999       -2.4360828375396201E-004
  -1.8800000000000001       -2.1468017523844997E-004
  -1.8400000000000001       -1.8878760940797067E-004
  -1.8000000000000000       -1.6566282481590502E-004
  -1.7600000000000000       -1.4505485277289639E-004
  -1.7200000000000000       -1.2672936366126781E-004
  -1.6400000000000001       -9.6070009752648809E-005
  -1.6000000000000001       -8.3347825916512428E-005
  -1.5600000000000001       -7.2130554600758969E-005
  -1.5200000000000000       -6.2261420255154060E-005
  -1.4800000000000000       -5.3597527376772124E-005
  -1.4399999999999999       -4.6009129454745717E-005
  -1.4000000000000001       -3.9378788398684216E-005
  -1.3600000000000001       -3.3600428751406303E-005
  -1.3200000000000001       -2.8578322120201311E-005
  -1.2800000000000000       -2.4226063609441941E-005
  -1.2400000000000000       -2.0465608252830740E-005
  -1.2000000000000000       -1.7226415255742421E-005
  -1.1599999999999999       -1.4444712558864124E-005
  -1.1200000000000001       -1.2062861856089767E-005
  -1.0800000000000001       -1.0028786286300778E-005
  -1.0400000000000000       -8.2954226147027895E-006
  -1.0000000000000000       -6.8201747661637184E-006
 -0.95999999999999996       -5.5643795476643509E-006
 -0.92000000000000004       -4.4928652977985695E-006
 -0.88000000000000000       -3.5738276025824372E-006
 -0.83999999999999997       -2.7794980774501963E-006
 -0.80000000000000004       -2.0883397906224859E-006
 -0.76000000000000001       -1.4891319322382281E-006
 -0.71999999999999997       -9.8486422725270511E-007
 -0.68000000000000005       -5.8984448157962946E-007
 -0.64000000000000001       -3.1447746083225147E-007
 -0.59999999999999998       -1.4797572878731135E-007
 -0.56000000000000005       -5.9350881141047746E-008
 -0.52000000000000002       -1.4397019349864109E-008
 -0.47999999999999998        1.2071391792345474E-008
 -0.44000000000000000        3.5391200715774988E-008
 -0.40000000000000002        6.5059051661842137E-008
 -0.35999999999999999        1.0845151020285208E-007
 -0.32000000000000001        1.7321392945967410E-007
 -0.23999999999999999        4.0762169820308871E-007
 -0.20000000000000001        6.0631481259669360E-007
 -0.16000000000000000        8.8686552114044029E-007
 -0.12000000000000000        1.2779149040161588E-006
  -8.0000000000000002E-002   1.8158750585501587E-006
  -4.0000000000000001E-002   2.5456545572826670E-006
   4.0000000000000001E-002   5.5704320299965479E-006
   8.0000000000000002E-002   1.0982147025486323E-005
  0.12000000000000000        1.7862443097735484E-005
  0.16000000000000000        2.7343621539538328E-005
  0.20000000000000001        4.3108427047635875E-005
  0.23999999999999999        5.8485627370879564E-005
  0.28000000000000003        7.4649173991964401E-005
  0.32000000000000001        9.9277294806802185E-005
  0.35999999999999999        1.3135225370620440E-004
  0.40000000000000002        1.6876888623571149E-004
  0.44000000000000000        1.9185079097327616E-004
  0.47999999999999998        2.3589676176788689E-004
  0.52000000000000002        2.6476735870214227E-004
  0.56000000000000005        2.8973179885783659E-004
  0.59999999999999998        3.4829782878765728E-004
  0.64000000000000001        3.9375325377557894E-004
  0.68000000000000005        4.4826051349953713E-004
  0.71999999999999997        5.0965234189997218E-004
  0.76000000000000001        5.7342548028667232E-004
  0.80000000000000004        6.4239118903749613E-004
  0.83999999999999997        7.1447865586653963E-004
  0.88000000000000000        7.9149828076249817E-004
  0.92000000000000004        8.7528411890435581E-004
  0.95999999999999996        9.6624022363601611E-004
   1.0000000000000000        1.0647715352221096E-003
   1.0400000000000000        1.1712805366394350E-003
   1.0800000000000001        1.2861635199163425E-003
   1.1200000000000001        1.4098068303115890E-003
   1.1599999999999999        1.5425816127452321E-003
   1.2000000000000000        1.6848396587755277E-003
   1.2400000000000000        1.8369076757292341E-003
   1.2800000000000000        1.9990817137786171E-003
   1.3200000000000001        2.1716209708033301E-003
   1.3600000000000001        2.3547418712627365E-003
   1.4000000000000001        2.5486104596838576E-003
   1.4399999999999999        2.7533363576325138E-003
   1.4800000000000000        2.9689652954056631E-003
   1.5200000000000000        3.1954717983635529E-003
   1.5600000000000001        3.4327521102737097E-003
   1.6400000000000001        3.9387863235525004E-003
   1.6799999999999999        4.2068791234711128E-003
   1.7200000000000000        4.4844119470231845E-003
   1.7600000000000000        4.7707918773698451E-003
   1.8000000000000000        5.0653135785331954E-003
   1.8400000000000001        5.3671566855320327E-003
   1.8800000000000001        5.6753858202408230E-003
   1.9199999999999999        5.9889525942298811E-003
   1.9600000000000000        6.3066996477455757E-003
   2.0000000000000000        6.6273682547736412E-003
   2.0400000000000000        6.9496088653862092E-003
   2.0800000000000001        7.2719946505519269E-003
   2.1200000000000001        7.5930395770110199E-003
   2.1600000000000001        7.9112178622012530E-003
   2.2000000000000002        8.2249886562057242E-003
   2.2400000000000002        8.5328233507446141E-003
   2.2800000000000002        8.8332294453612060E-003
   2.3199999999999998        9.1247841500879494E-003
   2.3599999999999999        9.4061582529966874E-003
   2.3999999999999999        9.6761439596436440E-003
   2.4399999999999999        9.9336758460929746E-003
   2.4800000000000000        1.0177854105865263E-002
   2.5200000000000000        1.0407953265731934E-002
   2.5600000000000001        1.0623438928553820E-002
   2.6000000000000001        1.0823961741466126E-002
   2.6400000000000001        1.1009354560538524E-002
   2.6800000000000002        1.1179666009411639E-002
   2.7200000000000002        1.1335064252560163E-002
   2.7600000000000002        1.1475918050162194E-002
   2.8000000000000003        1.1602711622963066E-002
   2.8399999999999999        1.1716044633205998E-002
   2.8799999999999999        1.1816666911137060E-002
   2.9199999999999999        1.1905196309878609E-002
   2.9600000000000000        1.1982588799176283E-002
   3.0000000000000000        1.2049490724461891E-002
