   0.2000000   0.1620168   0.1622171   0.0960642   0.0051138
   0.2400000   0.2000288   0.2002346   0.1094623   0.0079997
   0.2800000   0.2374120   0.2380092   0.1253244   0.0116771
   0.3200000   0.2740972   0.2747880   0.1426820   0.0160651
   0.3600000   0.3100412   0.3104142   0.1608615   0.0211283
   0.4000000   0.3450687   0.3474933   0.1808648   0.0272897
   0.4400000   0.3794664   0.3810071   0.1996949   0.0336564
   0.4800000   0.4132399   0.4132409   0.2183415   0.0404606
   0.5200000   0.4462149   0.4465830   0.2380767   0.0481447
   0.5600000   0.4781288   0.4831451   0.2601276   0.0572086
   0.6000000   0.5107831   0.5111195   0.2772095   0.0645109
   0.6400000   0.5422709   0.5446296   0.2978533   0.0735921
   0.6800000   0.5738007   0.5761713   0.3174188   0.0823887
   0.7200000   0.6049458   0.6089058   0.3378101   0.0916957
   0.7600000   0.6359523   0.6416441   0.3582546   0.1011331
   0.8000000   0.6667507   0.6751605   0.3792138   0.1108758
   0.8400000   0.6987754   0.7013154   0.3955809   0.1185246
   0.8800000   0.7286181   0.7398922   0.4197055   0.1298314
   0.9200000   0.7605339   0.7666220   0.4364155   0.1376804
   0.9600000   0.7906244   0.8037632   0.4596033   0.1485705
   1.0000000   0.8220975   0.8331798   0.4779509   0.1571899
   1.0400000   0.8528644   0.8668109   0.4988800   0.1670205
   1.0800000   0.8821342   0.9094263   0.5253301   0.1794244
   1.1200000   0.9145056   0.9341913   0.5406923   0.1866302
   1.1600000   0.9484839   0.9491450   0.5500053   0.1909851
   1.2000000   0.9781108   0.9908464   0.5757578   0.2030222
   1.2400000   1.0064456   1.0407197   0.6063894   0.2172982
   1.2800000   1.0410229   1.0526398   0.6137891   0.2207459
   1.3200000   1.0709605   1.0936213   0.6388710   0.2323953
   1.3600000   1.1004171   1.1383903   0.6661177   0.2449923
   1.4000000   1.1347197   1.1523276   0.6747311   0.2489864
   1.4400000   1.1651767   1.1916404   0.6985357   0.2599622
   1.4800000   1.1974059   1.2195551   0.7154568   0.2677420
   1.5200000   1.2261862   1.2719695   0.7467590   0.2820579
   1.5600000   1.2616204   1.2782637   0.7508537   0.2839465
   1.6000000   1.2922578   1.3191516   0.7752247   0.2950338
   1.6400000   1.3235416   1.3563156   0.7972241   0.3050064
   1.6800000   1.3556964   1.3876631   0.8158045   0.3133789
   1.7200000   1.3887672   1.4121181   0.8304015   0.3199426
   1.7600000   1.4201167   1.4515613   0.8533397   0.3302005
   1.8000000   1.4529057   1.4797374   0.8698875   0.3375760
   1.8400000   1.4847820   1.5173081   0.8914938   0.3471110
   1.8800000   1.5174201   1.5489189   0.9097411   0.3551280
   1.9200000   1.5482257   1.6028713   0.9393758   0.3678804
   1.9600000   1.5842083   1.5983118   0.9386139   0.3677645
   2.0000000   1.6159135   1.6455730   0.9647779   0.3789309
   2.0400000   1.6492365   1.6743356   0.9811765   0.3859216
   2.0800000   1.6831215   1.6959657   0.9939149   0.3913822
   2.1200000   1.7161085   1.7338085   1.0147654   0.4000397
   2.1600000   1.7485726   1.7964965   1.0467608   0.4126472
   2.2000000   1.7829567   1.8086623   1.0554303   0.4164898
   2.2400000   1.8170734   1.8316504   1.0689054   0.4219997
   2.2800000   1.8510114   1.8858939   1.0964337   0.4322050
   2.3200000   1.8857188   1.9295340   1.1187717   0.4401613
   2.3600000   1.9198207   1.9359076   1.1256110   0.4435313
   2.4000000   1.9545555   1.9698739   1.1442488   0.4502445
   2.4400000   1.9894291   2.0010220   1.1618299   0.4564930
   2.4800000   2.0241199   2.0245269   1.1761323   0.4617470
   2.5200000   2.0595915   2.0610119   1.1965797   0.4684298
   2.5600000   2.0952717   2.0956991   1.2166282   0.4747960
   2.6000000   2.1313651   2.1318832   1.2379538   0.4812404
   2.6400000   2.1677554   2.1677487   1.2598779   0.4875820
   2.6800000   2.2037234   2.1972242   1.2792185   0.4934600
   2.7200000   2.2392895   2.2219977   1.2964615   0.4989325
   2.7600000   2.2749887   2.2467321   1.3141248   0.5044824
   2.8000000   2.3107081   2.2710907   1.3318735   0.5099984
   2.8400000   2.3465570   2.2954725   1.3500145   0.5156790
   2.8800000   2.3823621   2.3191834   1.3681043   0.5213419
   2.9200000   2.4182710   2.3431065   1.3867848   0.5272345
   2.9600000   2.4541683   2.3664705   1.4053512   0.5332025
   3.0000000   2.4900645   2.3896851   1.4241206   0.5393953
